public_client_id	MEplum1	MEdarkviolet	MEpink4	MElavenderblush3	MEbrown2	MEorange	MEorangered1	MEmediumpurple2	MEdarkorange	MElightsteelblue1	MEpaleturquoise	MEplum2	MEdarkseagreen4	MEcoral1	MEplum3	MEfirebrick3	MEsalmon2	MEtan	MElightslateblue	MEbisque4	MEhoneydew1	MEroyalblue	MEcoral3	MElightcyan	MEblue2	MEcoral	MEmediumpurple4	MElightblue4	MEorangered3	MEgreen	MEblue	MEdarkslateblue	MEmagenta4	MEdarkgreen	MEnavajowhite1	MEindianred3	MEthistle1	MEpalevioletred2	MEyellowgreen
01918540	0.09971130410478883	-0.011210823396935408	0.10088957789062149	0.07648392192785912	-0.006731022810402892	-0.02587268144205029	-0.039935446146183266	0.40142015115562385	0.16761381408209677	0.11331588919083936	0.16152907274669281	-0.006464614960392741	-0.010635060225398972	-0.04689351939934371	0.17520061413517257	-0.06059877778196443	-0.14052185882913296	0.017913805055435276	0.015435598542629325	0.006753398955298081	-0.042878067233872816	-0.011165973518927567	-0.015383820709088409	-0.02515477057639354	-0.04730914606919257	-0.023314825811191278	-0.4908821364484608	-0.11018669481293658	-0.018092328580656087	-0.03598849224448394	-0.005204201861796013	-0.038889891114902875	-0.10479914806636659	-0.027252864266858336	-0.18184753057426353	-0.30954818711331533	-0.019859180129080684	-0.3125570195541342	-0.044137348201976664
01918980	-0.03663877541886893	0.006448847947157669	-0.18205066233909675	-0.05891726048175	-0.008967129622309321	-0.05562127480212413	-0.5714224755657802	-0.11226993844092703	0.02684638845361774	0.0029013516117208796	0.03126497508545864	0.005638417181388617	-0.01683777821156494	0.03358466237065643	-0.07147419680623418	-0.04058955392529334	-0.11230553916356847	0.008720806340456733	-0.10275358320536176	-0.013192954575682907	-0.0609656294508479	-0.02557581248735112	-0.020363131193951542	0.013511866949074617	0.0034583610873176766	-4.295625423255515e-4	1.2451714192032504	0.031134615563730452	0.00638644171729444	0.032016858093001914	-0.014692130131096066	-0.04779635355393531	0.07039045128123947	0.0034366171907063443	-0.023685122878290974	0.3037324620866156	0.023282947816365994	-0.03540201703692967	0.00879056118491533
01919756	0.028366283929448406	0.0010604474245328498	-0.3741200295459342	0.08390416027279948	0.026499391223437113	-0.00950489987679984	0.3709679181255498	-0.14041453417603553	-0.04337714946890703	-0.11460833997269773	0.027036080955453252	0.026969358051448903	-0.0049535144605344986	0.018392713064448972	0.9388415147496082	-0.04487520402964417	-0.1456510187315237	0.02773666351933669	0.033621472352030064	4.375051029537085e-4	0.10997090799689342	0.03765614394568814	0.048628426768563195	-0.027552811069899735	0.023455785927342005	-0.017567131765195	-0.4513549925288042	-0.03436814119261651	0.028077058470936438	-0.01792423924122811	-0.0064596396622505076	-0.04329517421124554	0.05388839697083335	-0.020363504577976935	-0.047912804361429785	0.7258247506835317	-0.004235919893225998	0.06853378205438787	0.0387358904285168
01919987	0.045787867523948374	0.02094498859752812	0.4003215004379441	-0.051682920328498194	-0.023174864428047087	0.04858059799028902	-0.11478132366942065	-0.06511522462832399	0.026977540579406368	-0.025966659212484148	0.4146438666329046	-0.06281023132844103	-0.04032196772446029	-0.048090399212354584	-0.38157435785177596	-0.08012458517005845	0.11650191314796791	-0.02114200777513011	-0.6962053514503848	-0.005947462051755644	-0.09818249909171181	-0.050979893122803675	-0.05113495328715334	-0.010880435997638613	-0.020767354633967068	0.005156693316070113	-0.18935530904310827	-0.02635358119806996	-0.05582193202204982	-0.03701399878125633	0.012245949076284676	-0.10263938602020568	-0.17067921358683572	-0.026214761928347676	-0.3719291941499079	-0.8226392780153163	-0.019088861802947728	0.03452851759161875	0.026202201143925498
01921596	-0.06825158371208867	-0.04310812903821031	-0.46178101397787696	-0.027898994296966878	-0.02242567191602394	-0.03317268055061077	0.09098254947009897	0.13083286756867427	0.028930972835906045	0.04906596279218828	-0.14001112771263596	-0.03955148431671258	0.025984585236031282	0.029393342068237183	-0.13886105046707312	-0.06032210370949533	-0.03959885350257866	-0.011766758682378179	-0.1281193035277288	-0.0022082643957203516	-0.038294902622359996	0.011322230974823943	-0.02117029262501333	-0.01980761805316831	0.013598700696770072	-0.034094275020766326	-0.21950312076074102	0.01880678003969219	0.009861657409539454	-0.005727386254199323	-0.007804420067132757	-0.05322032666477777	NA	-0.018338114029936427	-0.23706343704713015	-0.7570334509002872	-0.015576356190927215	-0.06697178740183753	-0.07374415075775258
01923555	-0.08307197430232494	-0.018416994873793478	0.2433154907952415	0.09400405628375083	0.018724219961686592	0.009768054387817363	0.3787548148080538	-0.0202430507508896	0.01769669004252991	-0.09389848492768854	-0.0032232319901733353	-0.006185874025559787	0.0189540989350653	0.009669440107066336	0.3454192445244289	-0.06376259745775423	-0.12557723888025257	-0.023162988407799314	-0.26770474573430214	0.01170572655925027	0.07448789736511344	0.06098222962726741	0.03282931922438739	0.03372641477239734	0.05684615392992484	0.008928486517247472	-0.13891354495887534	-0.014290732013509104	-0.018644044648114446	-0.05745971438199376	-0.03650906235391313	0.08132779277432482	-0.1709609074108437	-0.008531362668355745	0.11595132957936269	0.03067565580076557	-0.0022177957075736826	0.3193862518494901	0.06984965159027805
01923779	-0.06121679652122113	0.053556434430244944	0.07452682061402512	0.07471198559731371	0.015952998769837627	0.016130782483294963	1.032515307798009	0.041061331076790934	0.08707050312777789	0.091635702654761	0.08353148936449128	-0.0030442553667314617	0.14126999619607375	0.07393039028742035	0.08517948950244564	0.6215246844957294	-0.07643238591480904	0.009589983401868812	-0.2500516178655219	0.009588028962599573	0.06869214632367117	0.035019593692958026	0.056405074802667605	0.02606294185003096	0.062432088834615145	0.008354766129569518	0.019804128714035366	-0.016298902736584915	-0.001775096627177458	-0.0011232719400930205	0.02254737636002912	0.03576924522104407	NA	0.019061053839095652	0.8804552200986169	0.08924826138153227	-0.00989887992578993	-0.13266036397573266	-0.02033618055323933
01924106	0.03684955242299406	-0.02447341340105465	-0.3306729708675902	0.032696298460109484	-0.006696977807320637	-0.04850762244018577	-0.1879137176801362	-0.10050199225029872	-0.09699758237457295	-0.08892281829237601	0.24128980532556907	0.043650595369028426	-0.026201254243399846	0.0360512398731972	0.05771805081888388	-0.06021875782690041	0.17190579285274196	0.03474849792215725	-0.4885688902612755	-0.010665686352427602	-0.06658467109659592	0.0038772929095252707	0.027844693791298586	-0.02104425697558699	0.013567173528123944	-0.04474652514054993	-0.2629696322800379	0.02974207399625932	0.005054733245574662	-0.049568359335270464	-0.03018471131196167	-0.015377237675109756	-0.13937995482950055	-0.00977242805764663	0.019112976240512478	-0.26966520855211257	0.015602723521890854	0.06205405365943352	-0.026548832202814034
01925138	-0.018912345122545485	-0.03489401085930992	-0.17832122212744766	-0.001968614434558683	-0.01045798355695198	-0.0045277687444716845	-0.35214888433070485	-0.0506731792249232	-0.06003103348740571	0.10666045964943519	-0.045919469551363605	0.02530906376500108	-0.010129396560972592	-0.027621535732449833	-0.07943716371003709	-0.05129553530956862	-0.0067523874312076645	-0.016863530254578166	-0.02414070443765283	-0.0010673528780605274	0.0582492994564344	-0.04323151902252655	-0.04615699259628767	-0.05628778869688167	-0.041289799359634886	-0.03046229710076982	-0.24581834887067977	-0.05248124062230407	-0.032425292809183	-0.045188403815430885	-0.03877611876945956	-0.00157354356034549	-0.12299367527557821	-0.02588156277763173	-0.08099349987591106	-0.6309823718551228	-0.009071920513516737	-0.22874400416179516	0.04550635671245713
01927157	-0.23661239027666792	-0.029978988616285805	-0.6124857967937137	-0.018071859512707417	-0.015647336621430082	-0.028684696320561972	-0.364161837184682	-0.12417930481666674	0.09089955805243435	-0.09023980803942898	-0.09066806071472937	-0.04525067176064509	-0.032848592623629096	0.006466180377377349	-0.22223639593785516	-0.06146862906019549	-0.006723555542957578	-0.015517307434028887	-0.20594143057687733	-0.010968040190925522	-0.03092214273702993	-0.0440836771492467	-0.02983825682183674	-0.023845625358463074	0.05132109255196505	-0.02058306794970168	0.6660979201887757	-0.035760078660525274	-0.031811928725861166	-0.01279750548689126	-0.01979348548387392	-0.23817920587747876	0.23539320643586878	0.04035769260197165	0.7355820731735123	-0.11683567381190382	-0.02377482133434826	0.13863340499768964	-0.005613287879813286
01927181	-0.01800588310497229	0.033271401775587815	-0.02426858385060516	-0.03215770105065477	-0.001500361774928123	-0.015009648862206454	-0.3168361242873436	-0.10922080727694261	-0.08779422224879195	0.1690445463001656	-0.12377016549202446	0.009297802159408293	-0.016559892030848778	0.011838882148774087	-0.08489057051964194	-0.05825307185310581	-0.25326323492739533	-0.05045384052973319	0.7592943215186659	0.022532618818666264	0.05131279948978299	-0.003370553768801971	-0.008342639500980659	0.027698100827625666	0.014600878332621874	0.07095390988988554	0.37901519888691615	0.0207896466379521	0.03981601940980996	0.005866527880660549	0.04531745213968402	0.04119473242103304	-0.18026456973443625	0.06051837609629714	-0.267951862506416	0.5941460797421733	-0.02666209941581022	-0.11745531998517128	-0.001909909012787401
01928201	-0.029625061640116922	-1.670518944688361e-4	-0.29036513635463435	-0.025895745810166987	-0.011441967086922076	0.13852564243844287	1.4395681723995943	-0.10885863594798785	-0.0014773874783043815	0.09162521909323394	-0.0324507407540539	-0.014382425772870964	-0.03335601779647937	-0.031561523689930024	-0.3583822434023899	-0.0791400950100589	-0.18746127920168817	-0.0471085655841338	-0.08847191201778157	0.012396889812399777	-0.02238603033004316	-0.05893019794053077	-0.022608692176051826	-0.03879632029239522	-0.029416546942902626	-0.0183377686180857	-0.3752955149885696	-0.040605960812531434	-0.0073795500580848515	0.0017433552688675578	0.023330354171247403	0.00920948497951448	NA	0.024724544838630805	-0.1646700252940911	-0.049003667830991374	-0.028579329617081244	-0.3145380172820414	0.08224788383194016
