public_client_id	MEturquoise	MEblue	MEbrown	MEgrey
01013541	0.001544384210863126	-0.010914323760859278	-0.021105832598548365	-0.002262927434384668
01014138	-0.0236445763394779	0.03160291216031474	0.03175720055871466	-0.013704249117111168
01014816	0.008732729895759683	0.011092655849212204	-0.011831556149668316	0.02187472152197665
01016929	0.005815554201753539	-0.0060822338545864895	0.006487600171675998	0.018441610075687915
01017180	0.011356518480739328	0.023109122068962464	0.011388635184598747	0.0183328179092713
01017741	-0.019808031918847422	-0.014156434954517436	-0.026092302756526454	0.0022948798051101393
01017775	-0.002312374177208106	0.01024498905315166	0.01743547002194128	-1.0483691237100993e-5
01018937	0.03805367010628187	0.007052361622546971	-0.004553024566928072	-0.018928199699816187
01019058	0.02228958666754131	-0.010109637511663242	0.017060524932173138	0.01418146150183158
01020175	-0.02263245292208866	-0.050297458918829314	-0.03735323136964505	0.0236039523657416
01020229	0.013215323165786962	0.0044112972331860085	-0.007000833576428833	-0.002438197982080328
01021265	0.0236301629710544	0.020391263125748776	-0.004615879387043354	6.63598028465819e-5
01022339	-0.009945211999600072	0.050844733019834824	0.02634243922433163	0.006831298577580493
01022407	0.00101116062179919	0.006208265436606554	0.010201078450871396	-0.0030505103372449258
01024456	0.010488361051322326	0.03839432972282659	0.01680526750530353	0.0038147696570851987
01024630	0.02932490700556098	0.047882729037734155	0.027250580868924568	0.0061535213440022775
01025234	-0.018306799108065125	-0.00911986362159071	0.0072276630914828435	0.0029035265342078438
01026607	-0.0057946667992649185	-0.006112295385500888	0.014818564600313167	0.00257020262937792
01027404	-0.025120008508606625	-0.03194697816212061	-0.025146721973115876	-0.005352813515902728
01027537	-0.03052304385243493	0.023211424774130664	0.02442861180866681	0.012386265381429078
01027696	-0.00580857037035841	0.011625986798002124	-0.026699443069992754	-0.023065852338555126
01028150	0.01615306553330353	0.0048827181156009475	0.007573349934252248	0.01092937434290937
01029036	0.03908418660114127	4.058969862891615e-4	0.0038470147351947846	-0.02010787171910589
01029221	-0.024243542058833188	-0.030664531842307666	-0.0346409521034563	0.012363765724487427
01030956	-0.002335417634880506	0.04865376777465455	-0.025819646308224184	-0.0178853364679542
01033859	0.015145596265204207	4.334009238863508e-4	0.01413603682821661	0.01705114361893831
01034215	0.005606607850445682	-0.0015619969019619036	-0.03099810831706198	-0.021091551700634086
01034290	0.025415466977020674	0.030519862273390118	0.01803072434181597	-0.0020337809798589173
01034766	0.01151832596181698	0.005001542413600308	0.013072984407478533	0.04725506220256108
01036226	0.041210655327935226	0.04076628815008483	0.014659674447043377	-0.0253792434014999
01037387	-0.03216257286431808	0.004793873951657703	0.0075637670451490025	-0.014657505155786696
01037980	-0.017541671476968463	-0.003692241173796746	-0.01612535936556642	0.03208927886566321
01039187	0.03220490691719752	-0.034430816027184764	-0.03402775185723345	-0.007438443881407541
01039289	0.014701752873655468	0.02414326237876114	0.026361851126136846	-3.28504787921116e-4
01040030	0.0034588649653628702	0.012174989921306285	0.0352192293957916	0.013635566149816113
01040480	-0.0013129810115037953	9.862383155132678e-4	-0.004507147239006156	0.036229998536504854
01040891	-0.009255822421430407	-0.020134973034326667	-0.03276091083577356	0.00503397857516385
01041461	0.00623233541115391	-0.017612983099872866	-0.03779425457892618	-0.0015062483577677746
01041867	-0.00479790854535505	-0.03309664744721624	-0.03549757248091476	0.018600259776209705
01042050	-0.002033144225584057	0.021157804049632817	0.0048591797106463976	-0.007499341917165105
01044249	0.013207022447182993	0.01414556979618361	0.01443796923956722	0.011963856829856914
01046903	-0.010869518499151751	0.05954780911695417	0.03426161312394153	0.008236502585040235
01047811	0.05946577780389431	0.023415295264590245	0.043342539425340526	-0.02293802447176258
01049187	-0.02129931980398441	-0.019605961534236663	-0.03308810903620755	0.019602833032140853
01049423	-0.012438463634158957	-0.00901475508501895	0.006432693568586623	0.0075476520049787875
01050730	1.1525214996736202e-4	0.007438853350860714	0.011487679613233855	-0.012526439169442283
01051449	0.04087752986832683	0.016165154186788586	0.011759754403522626	-0.016983624038164693
01051853	-0.045191177480762124	-0.010266546952163417	0.01922878041679324	-0.005892476927194881
01052106	0.003012069041082442	-1.8219870617928194e-4	-0.018624875655485484	0.016060101198142458
01052191	0.037816306171197384	7.295313229441882e-4	0.029796887203963437	-0.03227746616550203
01052215	0.015647293463250455	-0.002312088199219861	-0.013536023237122762	0.01740620980779933
01053273	0.006738414033214056	0.003232973705747843	-0.0023822485336335024	0.015283621364350642
01054467	0.09948914732224413	0.028642598025796932	0.07443869300134709	-0.04642357075644269
01054574	-0.011133719500682268	-0.01629629335318343	-0.01753936916958068	0.01259443923451757
01054605	-0.014739842490774773	0.0033925862555197516	-0.017788972225263527	0.01212992651196595
01054953	0.02489603528601555	-0.0022880817127332357	0.006944056517098306	-0.0300079749926564
01055203	-0.026359386123644003	-0.01568759029024372	-0.020242784427918353	0.005476572773916323
01056539	0.02446849930275948	0.014073225766897204	-0.0037610979909061953	-0.020453991199139987
01057091	2.60595461482036e-4	-0.014432005977352676	-0.0010071318137650327	0.011499095424728207
01057221	-0.0028077374943720717	0.007244571974414232	0.05010104648219479	-0.15036423748856587
01057494	0.00920060489941907	-0.0021753851859908297	0.019466484477654575	0.012336749829748658
01057853	-0.035088794800713974	-0.3012483903264006	-0.044103621322999505	0.017085239544667303
01058050	-0.0753234089677039	0.03303930001201663	0.007729876531974797	-0.1952911947490448
01058129	-0.012117692077161417	9.738291473485682e-4	-0.032319441463188395	-0.014913385394115401
01058286	0.02002286193679327	0.011383873391793498	0.017409104570979723	-0.024198374404050763
01058434	-0.023088920911182472	0.0033061637181901584	-0.011625525872797221	0.029544732964178106
01061685	-0.040510906886231844	-0.025627165691219683	-0.045541527443358945	0.009424364759452441
01062548	0.005090519737054495	0.007002153720680743	0.002250164870563714	0.03085910848654521
01062832	-6.927170942554328e-4	0.00938798172822021	0.028075013636958048	-0.001708285276945042
01063600	0.004783615341422995	0.0030551225876032455	-0.001554120580098632	0.009055894146138643
01063898	0.032628323256334454	-0.017769378821992494	-0.01678849030614604	0.00618467487689972
01064166	-0.014155198111465015	-0.01820562370670392	-0.013755790867102288	0.01007386912256518
01064217	-0.004667147059397148	-0.028089006292626745	0.005892845567804843	0.01759357451415883
01066219	-0.026080505647709362	-0.003243732769835677	0.0016054424427720962	0.005135009233456094
01068049	-0.0020150078800635434	-0.012660192941273497	0.0011226312209336297	0.00926307873363217
01068343	-0.02451060824131905	-0.001246582742422326	0.0208184100831599	-0.016901012641431602
01068688	0.00892370990691179	-0.00453888731348404	0.007634053096283983	0.02748543462234371
01070356	-1.2440417979251957e-4	0.022801144949874258	0.03123740573012407	0.010527147129335775
01070706	0.011618834524465233	0.0015160685745761106	0.016763262368738808	0.004417304594541308
01071494	-0.011820701700361905	-0.01692881621000201	-0.018384305443782147	0.026196771644114873
01074178	-0.02089494492077911	0.020361640545859913	0.016395130417899327	0.02579271052730325
01074839	-0.027823311888168882	-0.03135559025883699	-0.01577636490248184	0.02775442447871929
01074919	7.166227655073563e-4	0.019109854765079867	0.015353788988509746	0.024959727748879994
01075262	0.05826276358586156	-0.00682798115811677	0.009988125883236273	-0.030055800350504872
01075315	-0.0026851446282914362	-0.01464703304032986	-0.015161736850041298	-0.006996570321920414
01076617	0.005268964077450642	-0.0013638965072799946	-0.010460680093715737	0.012124784077940662
01076849	0.05573874676907024	0.01817708971939735	0.013661124700934543	-0.03547984075730631
01077349	0.03510775153390309	0.0226965769270724	0.009565613864764356	-0.044326328804394
01077614	-0.0049768123775120136	-0.015754691563832544	-0.004643741436524344	-0.002228724711508328
01078359	0.036656172641826676	0.021781141281426875	0.023516933847145656	0.011719419134494011
01080526	4.90554905311032e-4	0.009387055369367707	-0.012561631589352511	0.018502722980137654
01081740	0.022050868645873745	0.018336084560112823	0.04240704088396741	-0.010081162451171757
01082166	0.0063706882838977675	-0.00845766178954663	-0.014992750087851453	-0.010267409816009775
01082219	0.01458292482167589	-0.06783019430412941	-0.017518998845879496	0.004325926833779488
01082690	0.01602351747576009	-0.037801575746314445	-0.016066924707369565	0.02402455544775486
01084760	-0.011005120459978562	0.003665490334881206	-0.017886876473357523	0.013958554050993204
01084936	0.0037924924964399913	-0.021533399859985664	0.0032262270332281085	0.010362684752531373
01086028	-0.009825591624341374	-0.0253189483945028	-0.02303648050913736	0.006882239434331053
01087775	0.0348695496675509	-6.629785001134324e-4	0.014793301443345563	-0.042347283659637
01088158	-0.013773181004688115	0.0021393552676962735	-0.003209685550770779	0.023529140528114476
01089482	-0.013243787104095997	-0.056553299805276395	-0.05988021873913268	0.019051474214639957
01090306	-0.02340910503799811	0.010488074675682283	-0.00451832998351372	0.06961014912681426
01090699	-0.020516893863002924	-0.0032531613081037613	-0.03111969902479847	0.0031301407442781777
01090985	-0.03386668276329084	0.011604911448223482	-0.0074556551220166765	0.010866525541361352
01093067	0.012143960980767388	-0.027803847904429843	-0.0067525867849781976	-0.03005165477608882
01095263	0.03001878059826948	0.017588753998296423	0.008641165704283159	-0.00203383233612355
01095898	-0.09688387189351294	-0.043942177013746676	-0.043944810314939776	-0.048718491729265144
01096250	0.013764804692999628	-0.015409227992622032	-0.020500994523634342	-0.02425440596790662
01096598	0.058100415353482954	0.024115078188120212	0.022890440633280055	-0.005071335825477773
01098111	0.04144645432879672	0.020440871050920444	0.015706051476308196	-0.03202716661447036
01099022	0.005764018829597699	0.029987617626206015	0.010722935736353585	0.008049281075303333
01099670	-0.016373728415662765	0.0029717816802533594	-0.028100632653296907	0.023375915812574796
01099707	-0.016832535362120104	0.04430607620991224	-0.03082713326747306	0.022652819937215723
01099807	-0.002864456103873666	0.006495447631308168	-0.004741695250797008	0.016013535186422588
01100093	-0.02082947821336535	-0.032504542838029914	-0.005074191742276145	0.018023471969511116
01100787	0.05885291507211501	0.0359120911779537	0.044111904518539774	-0.04055509430113151
01101113	0.036680061545059955	7.922265861764812e-4	0.0382703260247475	-0.021810155468583736
01101580	0.005499275554954317	-0.04327573783238813	-0.04170793317259634	0.015704643029760233
01101818	0.021810845359839407	0.016725518226182463	0.01769096386233365	0.030473098052707526
01103169	0.027587915077223052	0.019641415237897086	0.01374545351393907	-0.03264996657320013
01104998	0.026978685666414894	0.002811001382306116	-0.0022075930540303044	-0.026066611042777566
01105349	-0.015823653173059646	-0.00948848691368764	-0.036776859166311515	-0.004036356058178024
01106734	-0.006298143831643546	-0.009595868666845201	0.030810054074034438	0.012395451055084829
01108278	0.028393168178008188	0.05477541113201005	0.04562687211667757	0.12088566793798382
01108839	0.021022410474852635	-0.021916184647664667	-0.01586782341435067	0.00285860032842879
01109676	0.01349745071763492	0.004170225301159872	-0.017196757300921964	0.013975080807385673
01110511	0.011850653794683847	-0.0032155534004094915	0.01585156012415865	9.609388910259101e-4
01110652	0.0019602814062886454	-0.007925886700133517	-0.002563906202423864	0.00511858889648719
01111390	-0.0016874376197289578	0.010962951082454112	0.011311455330975198	-0.007093922133466092
01112052	0.005043649219512057	-0.023523108650111677	0.005712672988084047	-0.021520908439427666
01112213	0.00674598820833508	-0.0019665636573014235	0.006365704338065852	0.01204965703984988
01113056	-0.007837472320128908	-0.043192138774971266	-0.024821447988607203	0.02359439274077252
01114773	-0.003052840147122054	1.797861960514363e-5	0.013965110189349676	0.031402485108207576
01115185	0.04791181385730304	0.00914431599508083	0.04505080360733757	-0.013118698147431237
01116419	-0.01583882582408712	-0.007498258146866391	-0.0109232838246851	0.0069154625368220025
01117506	-0.036973981985684266	-0.013291675436984977	-0.007456447385214052	0.007474039433536218
01118407	0.009033552277237412	-0.023490117284123535	-0.05931358648733258	0.041726608212055066
01118887	0.018464066165644853	-0.022489802840329434	-0.002138777182722181	-0.03721231099572044
01119219	0.05127401257592851	0.019868923006035412	0.018503509977246636	-0.02517494082500501
01119278	0.019994800865665047	-0.0010131518092320933	-0.02177636903669643	-0.01689424200812545
01119799	0.014762289341008764	0.055427761544838944	0.020651710424049608	-0.0175816612294367
01121094	0.06781404414867707	0.034226273356224024	0.017721366712829485	-0.04545773959055468
01121281	0.024391516689998942	0.037366727742246836	-0.0054976539190127955	-7.277241936389535e-4
01121506	0.0169904228622495	-0.002207429208598289	0.010081516352811926	0.012987595073934346
01124068	0.04660149318058435	0.011058314749125263	0.004064667922599498	-0.026211410553486962
01124557	-0.009459670223019636	-0.04516643007542395	-0.05505072976999809	0.023349402081725208
01124640	0.016939632245742842	-0.038345239954118454	-0.026705373696257553	-0.004229868757450631
01125510	-0.017363436357139193	-0.004588910907531366	-0.015043525223847823	0.009335580084147832
01125820	0.05923650716375623	0.03582500745332289	0.04165647311472633	-0.004653233845282392
01126228	0.020876920505700024	0.0033495394995781687	-0.008436556164700732	-0.007750167370900396
01126385	0.005994642154200062	-0.013364445702062947	-0.009128173024802455	0.0024241304999109005
01126611	-0.025359896490649642	-0.031074631477785476	-0.010982733115842783	0.004466465900827
01127950	0.0258914309107425	0.020197681460271327	0.02319125170239154	-0.006883192246644762
01128019	0.009906257106440365	0.009419333921825828	0.002296654056094862	0.003948585404494251
01128104	-0.017944410481738882	-0.0606254533570082	-0.04270019806466376	0.008069899649750236
01128604	0.0031817729361762817	-0.015005888946462917	0.004934530251380634	0.013763033907512205
01129287	0.04047819496257846	-0.005526728144654201	-0.019790750923923423	-0.024380085086448997
01129614	-0.018482992162322173	-0.0010875311423075636	0.029977977864012455	-0.006305072853027992
01131525	0.005654680369708897	0.003353359672622894	0.008079941188646547	0.007073598057609017
01131755	0.0237642664834448	0.055576595579566165	0.0011146536574459702	0.012596135884824174
01133020	-0.005701819694575919	-0.007375183719556003	-0.00533693915832569	0.018193110353891075
01133979	-0.011421088286159543	-0.0188834774235767	-0.006649063044889619	0.0052656446856894044
01134467	-0.0451373206433186	-0.05413971089209362	-0.031116074226909523	0.02393974874355864
01134627	0.018207442525713862	0.009182518551500886	-0.010722863784302492	-0.021705521017360962
01135208	-0.02150205752418521	-0.008840742539916117	-0.02055939881798614	-0.003206100749411679
01135434	0.03447127739335711	0.05142364357749334	-0.015748927110361678	0.006830712625757975
01138494	0.0069060143935608395	0.007097664011839161	0.032433370925470356	0.02085884473549171
01139462	0.011980528942616767	0.02632975323706965	-0.041294156816284386	8.924976704765213e-5
01139724	0.03653027980483995	0.03352097554739673	0.02924549286252355	-0.010011310465420075
01140117	-0.0050065305285610755	-0.003117662769369793	0.0026688645253338007	0.003151856589709048
01140660	-0.022351496917955654	-0.09073510767225919	-0.05804212621088514	0.0211607049126719
01141322	-0.03989555910646663	0.006970997332159868	0.017785215024989583	-0.03265708652987912
01141632	0.004660079469437332	0.007633476674465552	0.015189635166717572	0.04761216089163447
01142145	-0.014664036460727756	-0.013641720582918368	-0.028043161426940744	0.018304630799439475
01142225	0.01563271577771396	0.00322087845728667	0.007158087111571052	0.026066887406223305
01142326	-0.05923172794303642	0.005372679976994366	-0.003093108479423367	-0.05791217328854162
01144986	0.0072952975863528	0.015991405153391477	8.519925798984929e-4	-0.015319301038614477
01145585	-0.02847106389636555	0.011637383942701496	-0.008341379606821494	0.0018109453841794164
01147722	-0.011506282440214437	-0.0031343405486514587	-0.006003979531449483	-0.0041672054683587175
01147944	0.04201382517641345	0.021559266918410792	0.014479133216037646	0.0029955177286684486
01149234	0.06784917650616308	0.0034927488379143277	0.017945969318466187	-0.008517555038815329
01149874	-0.023148601547841416	9.503728996333534e-4	-0.017342508163866833	0.010212060853735458
01150088	-0.011403701412360547	-3.81198277407945e-4	0.028526668744571097	0.017892414767543788
01150133	-0.040810455301131095	-0.03025574249668395	-0.027372596054201233	-0.015993311481082954
01150534	-0.019102763745377328	0.01011718268483856	0.033008073398606105	0.002236453074435542
01150670	0.03147775939540898	0.046153210043148124	0.05386849724804011	-0.02465623107447553
01152251	0.020176268796601175	-0.03097909128923084	0.01605011622967103	-2.2724456916385614e-4
01154257	0.026884983511911455	-0.015616913496848036	0.026012844484210106	0.01279855830611081
01154691	0.0034323089272248965	0.027930004014228807	0.02955414592783654	0.024294488638886894
01154821	0.0073253125371909415	0.005185746012798215	-0.012026480630147874	-0.016622286526400992
01154856	-0.0024138757675923692	-3.612744091924985e-4	-1.7613916625869276e-4	0.018358098255076775
01154995	0.006335823279715794	-0.06243648453210181	-0.05204580083779746	-0.00867968610890091
01155523	0.0035779644774741543	0.05294746183603468	0.058671080753506084	0.0015653107705413218
01155774	-0.024783184770839187	0.029084679419235135	0.012778406962967838	0.007503214172336888
01156249	-0.010037620127992065	-0.08909976807282644	-0.07591192642571752	0.0014592513174293718
01156974	-0.06585941116491585	-0.03296257506048422	-0.03433312678423199	-0.13873048936686289
01157208	0.005143768696030967	-0.003911987086382553	-0.014835437774785005	0.01032996894606774
01157232	0.00884603281508176	0.017052978308168595	0.05381870625468668	0.020262841295997872
01159198	-0.034837211584565764	-0.024013162801542764	-0.0175909456258878	-0.006884738844574549
01159216	-0.003125487219221071	-8.720846858511791e-4	0.02287697024443525	0.010184993748190659
01161402	0.02358840488350022	-0.032417350500049284	-0.021817183752974513	-0.02796717932581108
01162879	-0.0013533057541421842	-0.014865166476707553	-0.01747317613523608	0.011158198205158757
01163255	0.028517242889884088	0.0025709275978014782	0.042279585528807104	-0.029722484579624606
01164168	-0.013022426918744633	-0.037538504710879335	-0.021492537360911713	0.003996786320928713
01165737	0.002247988164422437	0.0018613783052536053	0.013543537687097078	0.022672381699222487
01166579	-0.041176019922690495	-0.028644246098731445	-0.033506200481501346	0.016109329628094634
01167099	-0.021799574517556545	-0.0014175369510452869	-0.004793724259804224	0.018145074384324524
01167651	0.031342308644575656	0.01747577113204792	-0.009794454334085803	-0.007280649393673031
01167901	-0.002172906626473844	-0.022442787048060412	-0.003694667526718879	0.003752045515539243
01168878	0.015490576321565119	0.010273903156646941	7.484008661187283e-4	0.00991094744762892
01171221	-0.020951025218941172	4.814017907935828e-4	-0.010279480612202904	0.007635728650555473
01172696	-0.028239922409389637	-0.02315919804891114	-0.03788840533169092	0.012926096630318419
01172809	-0.0024055712827336434	0.013533369262717842	0.033532512906706446	-0.003196435566109597
01173245	-0.00763812006449108	0.023384589002482425	-0.03864741166821114	0.02761384216980168
01174400	-0.0056719977406325854	0.028469793947748602	-0.005365299837090528	0.014535409816950427
01175083	0.04660722861006125	-0.00760677159328732	-0.005130310972837536	0.01530028200465377
01175269	0.006403971682953331	-0.008260779940857712	-0.00899697040336805	0.002548008955468859
01175411	0.055075227620161274	0.018644518133641208	-0.003951815393885706	-0.020230060702881397
01175547	-0.020785848185100552	-0.030381013930630252	5.986943469906801e-4	-0.015444069224069342
01176588	0.048066618143693944	0.06758314357003314	0.08900132572945377	-0.02291829985063943
01179608	0.03367212241169742	-0.006414587835089515	-0.001302804409805428	-0.013755498762322972
01180272	0.0575070963796874	-0.010603158054114731	-0.011081903436803597	0.0024890318717619053
01180825	-0.040171393415301584	-0.024222039470899515	0.012164425484256707	0.023760366428568484
01181433	0.0024579801228799742	-0.024854033831448914	-0.041470250377487736	0.014315872657668104
01181682	-0.021139378798428348	-0.029450035287338985	-0.027174424532432514	2.440389128345618e-5
01183340	-0.03247165239910552	-0.009189991573969287	-0.01384729165424431	-0.01750276220567865
01184006	0.005026768303707047	-0.02091257447755991	-0.027018466197755938	-0.001982488729502245
01185174	-0.0789102610723396	0.009686401811108029	0.013376460480729492	-0.15482840769396472
01186457	0.0023154417009897035	-0.012109772812673654	-0.007749256497052012	0.04278555596812987
01186567	0.012439943090783325	0.02273992543681509	0.0398620088032945	0.004640861032798196
01187657	0.037870999170152624	7.498553611925743e-4	0.017561995745538236	-0.027854920368955177
01189255	0.0017205002587264398	-0.01088018207783749	-0.017848574220703257	0.017672212986787453
01189651	0.049084497265316315	0.05147289064554006	0.04137092548265052	-0.0028900040059774545
01192068	0.04925401321627584	0.032175506911798296	0.009993071989405642	-0.010686186293086732
01192338	-0.007595867240329821	0.03478921551564962	0.009845168172731813	-0.0021937009504948302
01194198	-0.03523659730645564	-0.027565469003451568	0.037526003326599014	-0.09660953904339394
01194433	-0.026415098758567516	0.005991888917364827	-0.0179419211105748	0.007053832059349243
01194484	-0.02551757467974404	-0.008492451868360073	-0.019391654739808264	0.0038701029394707623
01195713	0.004977031599747062	0.009073330783385247	3.6671750474418397e-4	0.017779066709342407
01195760	0.010838034723804568	0.06750120401796889	0.08218546696147251	0.017819382246482662
01196562	0.08667443542777001	0.04432248642606112	0.08262940045893163	-0.011820191846258455
01196748	0.02545180314063959	0.05688051201920421	0.07801409801188222	-0.011827764093631902
01197529	0.02068761114462188	0.022222040056909118	-0.0019852672998467253	0.012761042780927932
01197763	-0.025432808525703787	-0.007646798882773964	-0.031064751688296782	0.006976506043477228
01198770	0.028228436410021134	0.02508536711160134	0.021276288545747323	0.016949862187640188
01199448	0.014406974429694583	-0.004437549516158212	0.04899489662584955	-0.004433677240883787
01199949	0.010839548996218373	0.021673263257385566	-0.0035589948853940235	-0.017705280373531546
01200442	-0.033045320719150055	-0.025292946038594385	-0.03734142523343644	0.01139714927490974
01200724	0.021920531097385433	-0.01751310188337364	0.007325779845709872	0.01866671606347398
01202147	-0.012938639783977407	-0.0035961737384628046	-0.07567412918531484	0.004210075924861606
01202486	0.026759238129727872	0.020364378836958304	0.010686540463449789	-0.026069366919217313
01202606	-0.08587867512104919	-0.034747012658412395	-0.04198415313766052	-0.04699508537017947
01203001	-0.018587870721053196	0.014676924769553013	0.023489409719131115	0.017566885160682028
01203925	0.006602785304988453	-0.04455797810262048	-0.009465065236381529	-0.037484044832094575
01204364	0.012741199323253575	-0.010614539588252345	-0.006610743536387485	0.0011257134399767835
01204451	-0.014561015098583163	0.049583703133458966	0.06445600927952932	-0.003236804947239464
01205026	-0.031277746189329526	-0.022888800328395027	-0.04504592693339574	-0.0014444139936165218
01206131	0.0062505596997877305	0.008006280555785306	-0.023635280618455302	0.01423131408222305
01207423	-0.0429828426604132	-0.0058465062499855	-0.009922825569394706	0.0058794615682231975
01207801	0.007999229411517522	5.727346464027128e-4	0.01043676840404286	-0.022246562941613198
01208152	0.03181427740181736	-0.004464683841140823	-0.015686034010169117	-0.03501726531929083
01208285	-0.009429758547798246	-0.0038646016477195937	-0.023994476336348068	-0.011771946071392573
01209139	0.016953225986210133	0.058803436336676285	0.021561201625041156	-0.016594271912501807
01209192	0.003924704233168423	-0.011649294511209026	-0.003271180179999324	0.01629716895393569
01209249	-0.01911751873164897	-0.024975850447939173	-0.011938645028466142	0.006896877520169156
01209408	0.008745199174810852	1.875112544310625e-4	0.01280840584544188	-0.002526029898437981
01211111	-0.00599501855287212	-0.007759906792899327	-0.02890343950700226	0.01632294269013022
01212044	0.06233077935498423	0.01349537882699163	0.05364353281459271	-0.0064775160487912185
01213338	0.01983932106816609	-0.0170111902951336	-0.03812410809933556	-0.009865747266662414
01214490	-0.0431406115970658	-0.024734132845429472	-0.03948920599818771	0.00445414110959953
01214846	0.008876204318390054	0.013309071673807347	-0.0030321736296810143	0.012503910479550776
01216764	-0.008641531387515253	-0.003361634142418672	-0.016003292060108594	0.0017099581364906043
01217376	0.020175302977546942	0.020616055936764077	0.0028342363107469693	-0.0236383511440346
01218073	0.01016157523573792	-0.0032161106423474017	1.6178512828171848e-4	-0.0055234948487055254
01219514	0.02507182781913299	0.011462169651344582	0.014599547728379783	-5.757601205020304e-4
01220660	-0.023818954234940005	-0.0351361601841791	-0.05663075386925432	0.020002160986025138
01220747	-0.0044648190559862	-0.03526172131491527	-0.019771835241233607	2.636315061820889e-4
01221140	-0.01802213465397693	0.006859919474631233	0.0018402099992316677	0.012214397832568499
01221266	0.006636722242401327	-0.00856177545484547	0.01676148217821183	0.024599935040329635
01221476	-0.03494209369103449	-0.04264066656928196	-0.04865572343525302	-0.0015833002177088487
01221559	0.008210286583975573	0.0039056738287148954	-0.006621461338011458	-0.008601544493715526
01221688	-0.010074953870315607	-0.015504736580736554	0.017305543693878784	0.014110336768241392
01222182	0.00940825414672275	0.03419880233959284	0.019517130444394844	0.008113811509761027
01222286	-0.020126946596220132	-0.024438328027120176	-0.025035282281806823	0.0054252308362215404
01222611	0.0019959058170514964	-0.012914293162450997	-0.019819095070903823	0.007179952283311792
01223735	-0.02572036145612199	-0.00441440393821184	-0.05907298117279313	0.0035942608381312117
01223957	0.07355601250036119	0.11267911371712787	0.18227610695080113	0.003580592560076641
01224453	0.007141708126826968	-0.018712834272879196	0.0016124705957292844	-0.019911819570238923
01225255	-0.046827546269509614	0.004253939583268943	0.0016836910250648343	-0.013004477290227977
01226325	0.013766557362162436	0.0075687083578248205	0.0013458019314189211	-0.009578386623357122
01227044	-0.0025177187554709848	0.012981853934823132	-0.004371697812374561	0.01380074935387546
01227854	-0.01927058395625643	-0.008165373466751013	-0.00696722997968779	0.0108950127738752
01227858	-0.003275751141170568	-0.0010304178673960832	0.003727498624341108	0.019685464168016104
01230087	-0.012355817366918218	-0.008206833322305604	0.02012879480801396	4.911891874795075e-4
01230573	0.04674834621917623	0.06112141813986044	0.03238346221903867	-0.012822098755071103
01231502	0.028092753030173574	0.02438589638152857	0.06198911345126168	-0.00971137005302151
01231872	-0.05942631350195132	0.0033929452641470593	-0.02509547663626523	-0.03734092175083623
01232606	0.002595981492274285	-0.012088565758902376	-0.04727103574302297	0.002660976303482995
01233390	-0.050134707580658994	-0.022198266140413488	-0.008500116728440282	-0.07278200643102596
01234668	-0.010603478587942269	-0.044045511941463715	-0.050278081762523436	0.011833684300380032
01235182	-0.029540666297132125	-0.05458525916828296	-0.027943284675396664	0.01743061606899604
01236052	-0.004139320504496749	-0.020017460727590457	-0.02010582704379452	-0.0041974183414673055
